grafana       | 2026-02-08 22:56:26.476 | logger=migrator t=2026-02-08T17:26:26.475949626Z level=info msg="Executing migration" id="add unique index user.email"
grafana       | 2026-02-08 22:56:26.479 | logger=migrator t=2026-02-08T17:26:26.479852876Z level=info msg="Migration successfully executed" id="add unique index user.email" duration=3.905625ms
grafana       | 2026-02-08 22:56:26.495 | logger=migrator t=2026-02-08T17:26:26.495424626Z level=info msg="Executing migration" id="drop index UQE_user_login - v1"
grafana       | 2026-02-08 22:56:26.499 | logger=migrator t=2026-02-08T17:26:26.499513085Z level=info msg="Migration successfully executed" id="drop index UQE_user_login - v1" duration=4.087041ms
grafana       | 2026-02-08 22:56:26.504 | logger=migrator t=2026-02-08T17:26:26.503956376Z level=info msg="Executing migration" id="drop index UQE_user_email - v1"
grafana       | 2026-02-08 22:56:26.504 | logger=migrator t=2026-02-08T17:26:26.50444296Z level=info msg="Migration successfully executed" id="drop index UQE_user_email - v1" duration=486.75µs
grafana       | 2026-02-08 22:56:26.520 | logger=migrator t=2026-02-08T17:26:26.520047668Z level=info msg="Executing migration" id="Rename table user to user_v1 - v1"
grafana       | 2026-02-08 22:56:26.522 | logger=migrator t=2026-02-08T17:26:26.522771001Z level=info msg="Migration successfully executed" id="Rename table user to user_v1 - v1" duration=2.723083ms
grafana       | 2026-02-08 22:56:26.536 | logger=migrator t=2026-02-08T17:26:26.536003918Z level=info msg="Executing migration" id="create user table v2"
grafana       | 2026-02-08 22:56:26.536 | logger=migrator t=2026-02-08T17:26:26.536498168Z level=info msg="Migration successfully executed" id="create user table v2" duration=494.709µs
grafana       | 2026-02-08 22:56:26.539 | logger=migrator t=2026-02-08T17:26:26.539684876Z level=info msg="Executing migration" id="create index UQE_user_login - v2"
grafana       | 2026-02-08 22:56:26.540 | logger=migrator t=2026-02-08T17:26:26.540201335Z level=info msg="Migration successfully executed" id="create index UQE_user_login - v2" duration=516.667µs
